Path,Bam,Label,Locality,Individual,Collection Locality,Geographic Region
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_004_R1.sort.proper.rmdup.bam,RD_STMR_004,RD_STMR_004,STMR,293,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_005_R1.sort.proper.rmdup.bam,RD_STMR_005,RD_STMR_005,STMR,294,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_006_R1.sort.proper.rmdup.bam,RD_STMR_006,RD_STMR_006,STMR,295,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_007_R1.sort.proper.rmdup.bam,RD_STMR_007,RD_STMR_007,STMR,296,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_008_R1.sort.proper.rmdup.bam,RD_STMR_008,RD_STMR_008,STMR,297,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_009_R1.sort.proper.rmdup.bam,RD_STMR_009,RD_STMR_009,STMR,298,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_010_R1.sort.proper.rmdup.bam,RD_STMR_010,RD_STMR_010,STMR,299,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_011_R1.sort.proper.rmdup.bam,RD_STMR_011,RD_STMR_011,STMR,300,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_012_R1.sort.proper.rmdup.bam,RD_STMR_012,RD_STMR_012,STMR,301,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_013_R1.sort.proper.rmdup.bam,RD_STMR_013,RD_STMR_013,STMR,302,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_014_R1.sort.proper.rmdup.bam,RD_STMR_014,RD_STMR_014,STMR,303,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_015_R1.sort.proper.rmdup.bam,RD_STMR_015,RD_STMR_015,STMR,304,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_016_R1.sort.proper.rmdup.bam,RD_STMR_016,RD_STMR_016,STMR,305,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_017_R1.sort.proper.rmdup.bam,RD_STMR_017,RD_STMR_017,STMR,306,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_018_R1.sort.proper.rmdup.bam,RD_STMR_018,RD_STMR_018,STMR,307,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_019_R1.sort.proper.rmdup.bam,RD_STMR_019,RD_STMR_019,STMR,308,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_020_R1.sort.proper.rmdup.bam,RD_STMR_020,RD_STMR_020,STMR,309,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STMR_021_R1.sort.proper.rmdup.bam,RD_STMR_021,RD_STMR_021,STMR,310,STMR,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_001_R1.sort.proper.rmdup.bam,RD_STPR_001,RD_STPR_001,STPR_RD6BT2,311,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_002_R1.sort.proper.rmdup.bam,RD_STPR_002,RD_STPR_002,STPR_RD6BT2,312,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_003_R1.sort.proper.rmdup.bam,RD_STPR_003,RD_STPR_003,STPR_RD6BT2,313,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_004_R1.sort.proper.rmdup.bam,RD_STPR_004,RD_STPR_004,STPR_RD6BT2,314,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_005_R1.sort.proper.rmdup.bam,RD_STPR_005,RD_STPR_005,STPR_RD6BT2,315,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_006_R1.sort.proper.rmdup.bam,RD_STPR_006,RD_STPR_006,STPR_RD6BT2,316,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_007_R1.sort.proper.rmdup.bam,RD_STPR_007,RD_STPR_007,STPR_RD6BT2,317,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_008_R1.sort.proper.rmdup.bam,RD_STPR_008,RD_STPR_008,STPR_RD6BT2,318,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_009_R1.sort.proper.rmdup.bam,RD_STPR_009,RD_STPR_009,STPR_RD6BT2,319,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_010_R1.sort.proper.rmdup.bam,RD_STPR_010,RD_STPR_010,STPR_RD6BT2,320,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_011_R1.sort.proper.rmdup.bam,RD_STPR_011,RD_STPR_011,STPR_RD6BT2,321,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_012_R1.sort.proper.rmdup.bam,RD_STPR_012,RD_STPR_012,STPR_RD6BT2,322,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_013_R1.sort.proper.rmdup.bam,RD_STPR_013,RD_STPR_013,STPR_RD6BT2,323,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_014_R1.sort.proper.rmdup.bam,RD_STPR_014,RD_STPR_014,STPR_RD6BT2,324,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_015_R1.sort.proper.rmdup.bam,RD_STPR_015,RD_STPR_015,STPR_RD6BT2,325,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_016_R1.sort.proper.rmdup.bam,RD_STPR_016,RD_STPR_016,STPR_RD6BT2,326,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_017_R1.sort.proper.rmdup.bam,RD_STPR_017,RD_STPR_017,STPR_RD6BT2,327,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_018_R1.sort.proper.rmdup.bam,RD_STPR_018,RD_STPR_018,STPR_RD6BT2,328,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_019_R1.sort.proper.rmdup.bam,RD_STPR_019,RD_STPR_019,STPR_RD6BT2,329,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_020_R1.sort.proper.rmdup.bam,RD_STPR_020,RD_STPR_020,STPR_RD6BT2,330,STPR_RD6BT2,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_021_R1.sort.proper.rmdup.bam,RD_STPR_021,RD_STPR_021,STPR_RD6FT1,331,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_022_R1.sort.proper.rmdup.bam,RD_STPR_022,RD_STPR_022,STPR_RD6FT1,332,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_023_R1.sort.proper.rmdup.bam,RD_STPR_023,RD_STPR_023,STPR_RD6FT1,333,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_024_R1.sort.proper.rmdup.bam,RD_STPR_024,RD_STPR_024,STPR_RD6FT1,334,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_025_R1.sort.proper.rmdup.bam,RD_STPR_025,RD_STPR_025,STPR_RD6FT1,335,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_026_R1.sort.proper.rmdup.bam,RD_STPR_026,RD_STPR_026,STPR_RD6FT1,336,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_027_R1.sort.proper.rmdup.bam,RD_STPR_027,RD_STPR_027,STPR_RD6FT1,337,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_028_R1.sort.proper.rmdup.bam,RD_STPR_028,RD_STPR_028,STPR_RD6FT1,338,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_029_R1.sort.proper.rmdup.bam,RD_STPR_029,RD_STPR_029,STPR_RD6FT1,339,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_030_R1.sort.proper.rmdup.bam,RD_STPR_030,RD_STPR_030,STPR_RD6FT1,340,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_031_R1.sort.proper.rmdup.bam,RD_STPR_031,RD_STPR_031,STPR_RD6FT1,341,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STPR_032_R1.sort.proper.rmdup.bam,RD_STPR_032,RD_STPR_032,STPR_RD6FT1,342,STPR_RD6FT1,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_001_R1.sort.proper.rmdup.bam,RD_STRT_001,RD_STRT_001,STRT,343,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_002_R1.sort.proper.rmdup.bam,RD_STRT_002,RD_STRT_002,STRT,344,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_003_R1.sort.proper.rmdup.bam,RD_STRT_003,RD_STRT_003,STRT,345,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_004_R1.sort.proper.rmdup.bam,RD_STRT_004,RD_STRT_004,STRT,346,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_005_R1.sort.proper.rmdup.bam,RD_STRT_005,RD_STRT_005,STRT,347,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_006_R1.sort.proper.rmdup.bam,RD_STRT_006,RD_STRT_006,STRT,348,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_007_R1.sort.proper.rmdup.bam,RD_STRT_007,RD_STRT_007,STRT,349,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_008_R1.sort.proper.rmdup.bam,RD_STRT_008,RD_STRT_008,STRT,350,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_009_R1.sort.proper.rmdup.bam,RD_STRT_009,RD_STRT_009,STRT,351,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_010_R1.sort.proper.rmdup.bam,RD_STRT_010,RD_STRT_010,STRT,352,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_011_R1.sort.proper.rmdup.bam,RD_STRT_011,RD_STRT_011,STRT,353,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_012_R1.sort.proper.rmdup.bam,RD_STRT_012,RD_STRT_012,STRT,354,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_013_R1.sort.proper.rmdup.bam,RD_STRT_013,RD_STRT_013,STRT,355,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_014_R1.sort.proper.rmdup.bam,RD_STRT_014,RD_STRT_014,STRT,356,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_015_R1.sort.proper.rmdup.bam,RD_STRT_015,RD_STRT_015,STRT,357,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_016_R1.sort.proper.rmdup.bam,RD_STRT_016,RD_STRT_016,STRT,358,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_017_R1.sort.proper.rmdup.bam,RD_STRT_017,RD_STRT_017,STRT,359,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_018_R1.sort.proper.rmdup.bam,RD_STRT_018,RD_STRT_018,STRT,360,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_019_R1.sort.proper.rmdup.bam,RD_STRT_019,RD_STRT_019,STRT,361,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_020_R1.sort.proper.rmdup.bam,RD_STRT_020,RD_STRT_020,STRT,362,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STRT_021_R1.sort.proper.rmdup.bam,RD_STRT_021,RD_STRT_021,STRT,363,STRT,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_001_R1.sort.proper.rmdup.bam,RD_STWA_001,RD_STWA_001,STWA,364,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_002_R1.sort.proper.rmdup.bam,RD_STWA_002,RD_STWA_002,STWA,365,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_003_R1.sort.proper.rmdup.bam,RD_STWA_003,RD_STWA_003,STWA,366,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_004_R1.sort.proper.rmdup.bam,RD_STWA_004,RD_STWA_004,STWA,367,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_005_R1.sort.proper.rmdup.bam,RD_STWA_005,RD_STWA_005,STWA,368,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_006_R1.sort.proper.rmdup.bam,RD_STWA_006,RD_STWA_006,STWA,369,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_007_R1.sort.proper.rmdup.bam,RD_STWA_007,RD_STWA_007,STWA,370,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_008_R1.sort.proper.rmdup.bam,RD_STWA_008,RD_STWA_008,STWA,371,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_009_R1.sort.proper.rmdup.bam,RD_STWA_009,RD_STWA_009,STWA,372,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_010_R1.sort.proper.rmdup.bam,RD_STWA_010,RD_STWA_010,STWA,373,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_011_R1.sort.proper.rmdup.bam,RD_STWA_011,RD_STWA_011,STWA,374,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_012_R1.sort.proper.rmdup.bam,RD_STWA_012,RD_STWA_012,STWA,375,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_013_R1.sort.proper.rmdup.bam,RD_STWA_013,RD_STWA_013,STWA,376,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_014_R1.sort.proper.rmdup.bam,RD_STWA_014,RD_STWA_014,STWA,377,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_015_R1.sort.proper.rmdup.bam,RD_STWA_015,RD_STWA_015,STWA,378,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_016_R1.sort.proper.rmdup.bam,RD_STWA_016,RD_STWA_016,STWA,379,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_017_R1.sort.proper.rmdup.bam,RD_STWA_017,RD_STWA_017,STWA,380,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_018_R1.sort.proper.rmdup.bam,RD_STWA_018,RD_STWA_018,STWA,381,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_019_R1.sort.proper.rmdup.bam,RD_STWA_019,RD_STWA_019,STWA,382,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_020_R1.sort.proper.rmdup.bam,RD_STWA_020,RD_STWA_020,STWA,383,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_021_R1.sort.proper.rmdup.bam,RD_STWA_021,RD_STWA_021,STWA,384,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_022_R1.sort.proper.rmdup.bam,RD_STWA_022,RD_STWA_022,STWA,385,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_023_R1.sort.proper.rmdup.bam,RD_STWA_023,RD_STWA_023,STWA,386,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_024_R1.sort.proper.rmdup.bam,RD_STWA_024,RD_STWA_024,STWA,387,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_025_R1.sort.proper.rmdup.bam,RD_STWA_025,RD_STWA_025,STWA,388,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_026_R1.sort.proper.rmdup.bam,RD_STWA_026,RD_STWA_026,STWA,389,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_027_R1.sort.proper.rmdup.bam,RD_STWA_027,RD_STWA_027,STWA,390,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_028_R1.sort.proper.rmdup.bam,RD_STWA_028,RD_STWA_028,STWA,391,STWA,Eastern Valleys
/home/abenj93/projects/RelictDace/data/de_novo/RD_alignment/RAD_align/RD_STWA_029_R1.sort.proper.rmdup.bam,RD_STWA_029,RD_STWA_029,STWA,392,STWA,Eastern Valleys
